aX,aY,aZ,gX,gY,gZ
-0.433,-0.255,0.245,442.383,-112.305,-18.982
-0.508,-0.483,0.334,459.839,-117.554,-0.977
-0.578,-0.648,0.531,460.327,-114.319,14.709
-0.649,-0.917,0.629,443.115,-102.966,25.391
-0.680,-1.244,0.765,390.137,-86.548,39.978
-0.690,-1.443,0.825,312.256,-65.430,55.420
-0.702,-1.414,0.814,214.294,-40.344,60.730
-0.669,-1.110,0.833,120.300,-14.954,55.359
-0.641,-0.691,0.825,47.058,5.310,43.457
-0.581,-0.273,0.795,-3.052,16.846,33.142
-0.594,0.057,0.814,-23.437,18.372,27.710
-0.639,0.271,0.839,-26.733,16.663,20.386
-0.655,0.439,0.936,-11.841,10.498,11.780
-0.637,0.492,1.062,29.602,3.296,5.432
-0.627,0.331,1.169,65.308,-0.244,3.418
-0.611,0.082,1.198,76.904,-3.540,4.028
-0.589,-0.059,1.179,75.195,-5.615,7.935
-0.535,-0.054,0.967,55.481,-2.686,9.155
-0.526,-0.005,0.917,42.236,-1.343,10.559
-0.514,0.003,0.834,26.123,1.831,8.423
-0.521,-0.039,0.813,8.850,4.517,3.723
-0.516,0.017,0.845,-0.916,6.165,-0.793
-0.501,-0.012,0.827,-11.536,7.935,-6.531
-0.509,-0.029,0.833,-21.790,6.958,-9.888
-0.519,-0.003,0.848,-26.184,5.371,-10.559
-0.529,-0.005,0.849,-29.663,4.456,-10.132
-0.528,0.006,0.861,-32.654,3.357,-9.705
-0.519,0.040,0.903,-34.790,3.296,-9.766
-0.521,0.024,0.949,-43.823,5.859,-10.681
-0.545,-0.004,0.968,-65.186,9.949,-11.902
-0.550,-0.084,1.034,-101.807,13.184,-13.367
-0.543,-0.197,1.091,-140.747,16.052,-13.611
-0.571,-0.271,1.108,-181.885,18.188,-11.902
-0.610,-0.235,1.302,-225.708,20.447,-6.348
-0.681,-0.052,1.520,-266.113,23.560,-1.038
-0.777,0.098,1.758,-304.443,33.386,-3.601
-0.739,-0.013,1.572,-331.909,50.598,-10.315
-0.425,0.038,1.271,-352.722,67.383,-10.498
-0.219,0.057,0.911,-349.609,75.195,-12.451
-0.196,-0.157,0.598,-334.045,67.261,-15.015
-0.208,-0.153,0.286,-290.710,50.354,-11.414
-0.262,-0.565,0.003,-252.991,26.794,-10.681
-0.380,-0.989,-0.068,-268.799,-1.587,-0.916
-0.491,-1.017,-0.096,-294.739,-17.883,18.250
-0.609,-0.605,-0.090,-331.909,-16.663,31.372
-0.704,0.071,0.054,-367.798,-17.456,31.555
-0.738,0.701,0.204,-375.793,-23.865,22.034
-0.811,1.059,0.306,-355.286,-17.944,8.911
-0.870,1.104,0.312,-318.420,-1.160,0.305
-0.834,1.120,0.254,-273.926,17.761,2.197
-0.799,0.992,0.176,-225.403,31.860,12.939
-0.427,1.174,0.149,-197.205,34.424,22.461
-0.365,1.152,0.084,-157.043,43.884,14.160
-0.363,1.097,0.050,-131.897,41.138,15.564
-0.355,1.179,0.045,-115.784,33.630,16.541
-0.371,1.240,0.033,-100.891,27.100,13.977
-0.384,1.332,0.087,-82.214,22.644,13.672
-0.365,1.416,0.152,-60.547,19.348,8.728
-0.361,1.388,0.180,-38.086,14.404,3.784
-0.336,1.305,0.195,-15.259,9.460,3.113
-0.351,1.222,0.207,8.789,4.456,2.869
-0.390,1.124,0.217,30.579,1.099,0.305
-0.415,1.054,0.214,50.781,1.160,-2.258
-0.438,1.060,0.218,74.036,1.831,-4.883
-0.441,1.141,0.188,95.581,-1.831,-7.874
-0.447,1.215,0.165,120.911,-6.409,-12.756
-0.436,1.272,0.146,147.705,-9.521,-18.616
-0.421,1.298,0.097,175.476,-13.794,-24.475
-0.414,1.297,0.055,209.229,-18.677,-28.015
-0.412,1.287,0.024,252.197,-25.085,-31.555
-0.389,1.344,0.009,295.044,-33.997,-37.170
-0.358,1.343,-0.033,345.764,-43.152,-42.236
-0.327,1.267,-0.193,399.902,-52.551,-45.349
-0.312,1.037,-0.078,430.115,-68.787,-50.537
-0.325,0.769,-0.174,482.788,-89.417,-49.133
-0.406,0.388,-0.108,516.113,-113.586,-44.189
-0.502,0.021,-0.054,551.941,-135.864,-33.264
-0.584,-0.264,0.083,592.651,-148.437,-14.526
-0.691,-0.600,0.324,608.887,-151.001,-0.244
-0.769,-1.068,0.542,606.323,-142.090,16.113
-0.807,-1.382,0.819,568.359,-118.164,39.063
-0.849,-1.691,0.940,448.242,-84.534,53.284
-0.860,-1.695,0.965,299.988,-47.241,62.683
-0.785,-1.353,0.765,168.396,-12.878,61.707

-0.360,0.098,1.143,-238.953,47.119,-14.038
-0.267,-0.073,0.972,-236.450,52.673,-11.658
-0.356,-0.425,0.833,-226.257,51.392,-8.057
-0.343,-0.379,0.522,-210.510,44.250,10.864
-0.194,-0.412,0.380,-190.735,41.016,11.414
-0.203,-0.324,0.293,-181.213,33.386,22.095
-0.291,-0.249,0.268,-170.166,24.963,33.752
-0.423,-0.239,0.233,-176.086,17.578,42.908
-0.612,-0.198,0.213,-194.275,9.399,47.302
-0.753,0.155,0.267,-208.496,3.296,49.744
-0.789,0.545,0.294,-212.402,-0.122,44.556
-0.810,0.868,0.288,-205.688,-1.770,38.818
-0.747,1.152,0.291,-183.716,1.953,36.804
-0.619,1.286,0.271,-152.466,10.193,32.898
-0.624,1.218,0.219,-122.803,20.447,26.611
-0.563,1.160,0.214,-97.229,25.085,28.809
-0.511,1.048,0.217,-75.012,22.339,30.701
-0.487,1.038,0.216,-57.922,16.907,28.687
-0.467,1.069,0.257,-42.114,11.536,25.146
-0.471,1.106,0.290,-25.269,9.521,19.043
-0.505,1.163,0.303,-11.230,9.033,13.428
-0.513,1.172,0.343,4.822,7.324,7.080
-0.490,1.198,0.378,25.696,6.226,-1.770
-0.451,1.244,0.378,47.546,6.042,-8.301
-0.432,1.305,0.351,72.815,3.540,-15.564
-0.434,1.327,0.315,102.051,0.488,-23.926
-0.441,1.315,0.274,133.240,-3.174,-32.959
-0.430,1.325,0.226,177.429,-8.850,-41.260
-0.424,1.286,0.188,209.961,-16.357,-49.988
-0.416,1.350,0.173,248.840,-26.184,-58.228
-0.423,1.248,0.146,298.828,-39.185,-67.627
-0.451,1.006,0.084,336.121,-56.824,-73.975
-0.458,0.754,0.059,360.840,-77.148,-75.073
-0.486,0.569,0.150,376.648,-94.482,-72.754
-0.519,0.367,0.126,390.076,-108.459,-70.251
-0.511,0.269,0.229,430.420,-120.789,-61.890
-0.590,-0.133,0.229,465.942,-128.601,-49.561
-0.654,-0.568,0.291,479.675,-129.578,-29.358
-0.674,-0.967,0.375,485.107,-121.704,-3.601
-0.664,-1.283,0.450,473.022,-107.178,18.799
-0.673,-1.596,0.592,423.645,-86.243,36.438
-0.636,-1.746,0.687,333.252,-57.007,46.570
-0.604,-1.577,0.703,217.834,-27.161,47.180
-0.505,-1.270,0.672,105.774,-2.747,40.527
-0.500,-1.049,0.609,13.916,13.367,32.471
-0.535,-0.780,0.498,-37.842,17.395,27.588
-0.543,-0.567,0.534,-65.125,10.620,22.888
-0.531,-0.377,0.606,-76.111,1.526,16.785
-0.562,-0.138,0.791,-66.956,-5.554,11.963
-0.566,0.030,0.911,-44.006,-9.216,7.385
-0.582,0.091,0.978,-24.536,-13.672,4.700
-0.557,0.132,0.970,-11.963,-14.221,1.892
-0.587,0.123,0.997,-3.662,-16.052,1.770
-0.597,0.076,1.016,1.282,-16.052,2.319
-0.604,-0.003,1.017,0.977,-15.320,1.892
-0.589,-0.056,0.980,-3.174,-14.709,0.183
-0.573,-0.093,0.972,-11.292,-12.695,-2.319
-0.540,-0.097,0.902,-20.691,-9.888,-5.798
-0.543,-0.144,0.923,-23.499,-8.362,-8.240
-0.541,-0.178,0.938,-31.799,-6.165,-11.292
-0.543,-0.183,0.950,-42.847,-4.944,-13.428
-0.519,-0.179,0.947,-53.406,-2.319,-16.052
-0.511,-0.225,0.930,-67.383,-0.549,-17.212
-0.529,-0.211,0.935,-87.830,1.221,-16.235
-0.526,-0.163,0.974,-109.314,3.601,-15.564
-0.519,-0.191,1.013,-135.620,7.202,-15.503
-0.565,-0.206,1.108,-171.387,12.756,-16.174
-0.628,-0.256,1.303,-218.506,19.836,-17.883
-0.639,-0.243,1.460,-267.761,28.564,-15.747
-0.671,-0.211,1.537,-299.988,38.818,-13.916
-0.696,-0.286,1.452,-324.524,50.598,-11.597
-0.656,-0.256,1.347,-343.140,58.899,-6.348
-0.553,-0.190,1.116,-341.248,64.209,-4.456
-0.254,0.165,0.799,-305.664,70.374,-5.798
-0.302,0.073,0.508,-267.212,68.970,-17.517
-0.195,0.089,0.264,-242.371,52.307,-19.287
-0.213,-0.049,0.094,-231.323,43.518,-15.320
-0.270,-0.173,0.067,-241.943,29.419,-0.793
-0.419,-0.333,0.081,-248.840,15.930,17.700
-0.630,-0.302,0.089,-258.545,6.958,32.166
-0.721,0.100,0.186,-262.329,0.671,40.405
-0.735,0.433,0.340,-251.953,-3.540,35.706
-0.738,0.438,0.435,-239.807,-2.136,30.029
-0.710,0.420,0.436,-240.540,4.150,32.776
-0.649,0.542,0.365,-234.863,8.728,35.950
-0.692,0.580,0.266,-232.727,14.404,36.865
-0.687,0.610,0.190,-234.436,13.245,38.635
-0.664,0.636,0.178,-242.432,4.700,36.621
-0.518,0.872,0.063,-236.450,-0.732,30.334
-0.578,0.983,0.033,-208.923,5.981,17.822
-0.585,1.091,0.033,-186.096,7.019,14.587
-0.594,1.195,0.062,-153.503,7.935,12.207
-0.588,1.235,0.115,-118.286,12.146,10.681
-0.533,1.236,0.171,-87.097,15.381,11.902
-0.504,1.263,0.188,-61.462,11.230,13.550
-0.483,1.252,0.237,-38.818,5.737,13.794
-0.463,1.273,0.273,-18.372,1.282,13.062
-0.479,1.304,0.285,2.197,-3.479,8.545
-0.504,1.282,0.277,23.865,-6.042,0.305
-0.513,1.251,0.248,47.607,-6.653,-8.423
-0.510,1.257,0.241,73.792,-7.507,-16.846
-0.508,1.312,0.243,100.708,-11.230,-25.635
-0.521,1.375,0.225,138.184,-15.625,-34.607
-0.522,1.411,0.220,168.396,-18.188,-44.067
-0.515,1.376,0.185,203.186,-20.447,-52.490
-0.494,1.378,0.126,242.310,-23.560,-56.763
-0.480,1.259,0.077,278.259,-31.860,-60.913
-0.436,1.101,0.009,311.951,-43.091,-63.416
-0.412,0.898,-0.005,339.294,-53.589,-61.401
-0.424,0.634,0.017,357.483,-67.932,-60.059
-0.468,0.402,0.081,383.850,-83.801,-52.002
-0.498,0.139,0.178,404.602,-95.642,-41.382
-0.534,-0.130,0.307,414.062,-102.722,-29.541
-0.542,-0.346,0.445,408.081,-105.408,-14.771
-0.555,-0.518,0.558,423.889,-98.572,0.854
-0.573,-0.636,0.676,402.954,-89.355,11.414
-0.580,-0.755,0.702,357.300,-74.768,20.813
-0.581,-0.860,0.755,289.185,-56.885,28.259
-0.577,-0.875,0.794,208.252,-36.621,33.813

-0.267,-0.073,0.972,-236.450,52.673,-11.658
-0.356,-0.425,0.833,-226.257,51.392,-8.057
-0.343,-0.379,0.522,-210.510,44.250,10.864
-0.194,-0.412,0.380,-190.735,41.016,11.414
-0.203,-0.324,0.293,-181.213,33.386,22.095
-0.291,-0.249,0.268,-170.166,24.963,33.752
-0.423,-0.239,0.233,-176.086,17.578,42.908
-0.612,-0.198,0.213,-194.275,9.399,47.302
-0.753,0.155,0.267,-208.496,3.296,49.744
-0.789,0.545,0.294,-212.402,-0.122,44.556
-0.810,0.868,0.288,-205.688,-1.770,38.818
-0.747,1.152,0.291,-183.716,1.953,36.804
-0.619,1.286,0.271,-152.466,10.193,32.898
-0.624,1.218,0.219,-122.803,20.447,26.611
-0.563,1.160,0.214,-97.229,25.085,28.809
-0.511,1.048,0.217,-75.012,22.339,30.701
-0.487,1.038,0.216,-57.922,16.907,28.687
-0.467,1.069,0.257,-42.114,11.536,25.146
-0.471,1.106,0.290,-25.269,9.521,19.043
-0.505,1.163,0.303,-11.230,9.033,13.428
-0.513,1.172,0.343,4.822,7.324,7.080
-0.490,1.198,0.378,25.696,6.226,-1.770
-0.451,1.244,0.378,47.546,6.042,-8.301
-0.432,1.305,0.351,72.815,3.540,-15.564
-0.434,1.327,0.315,102.051,0.488,-23.926
-0.441,1.315,0.274,133.240,-3.174,-32.959
-0.430,1.325,0.226,177.429,-8.850,-41.260
-0.424,1.286,0.188,209.961,-16.357,-49.988
-0.416,1.350,0.173,248.840,-26.184,-58.228
-0.423,1.248,0.146,298.828,-39.185,-67.627
-0.451,1.006,0.084,336.121,-56.824,-73.975
-0.458,0.754,0.059,360.840,-77.148,-75.073
-0.486,0.569,0.150,376.648,-94.482,-72.754
-0.519,0.367,0.126,390.076,-108.459,-70.251
-0.511,0.269,0.229,430.420,-120.789,-61.890
-0.590,-0.133,0.229,465.942,-128.601,-49.561
-0.654,-0.568,0.291,479.675,-129.578,-29.358
-0.674,-0.967,0.375,485.107,-121.704,-3.601
-0.664,-1.283,0.450,473.022,-107.178,18.799
-0.692,0.909,0.719,1.221,-17.395,2.991
-0.687,0.950,0.679,18.127,-10.864,-2.258
-0.673,0.952,0.637,39.795,-5.676,-9.644
-0.658,0.873,0.566,61.523,-1.526,-18.311
-0.625,0.807,0.503,80.200,0.000,-24.719
-0.592,0.801,0.452,96.191,-0.305,-27.588
-0.514,0.935,0.431,114.929,-1.587,-27.405
-0.474,0.970,0.414,138.733,-0.549,-29.541
-0.447,0.863,0.391,165.894,-2.075,-31.860
-0.415,0.659,0.346,192.871,-8.484,-30.640
-0.381,0.384,0.453,208.435,-20.813,-24.231
-0.372,0.179,0.512,238.708,-31.921,-12.512
-0.374,0.046,0.583,247.986,-41.077,-0.061
-0.375,-0.043,0.728,243.713,-47.729,11.536
-0.439,-0.074,0.807,258.484,-44.983,24.475
-0.458,-0.149,0.837,264.954,-35.278,35.889
-0.456,-0.349,0.759,256.226,-22.522,44.556
-0.433,-0.419,0.682,228.088,-13.184,50.415
-0.400,-0.344,0.756,199.402,-9.460,54.138
-0.412,-0.293,0.828,168.457,-2.930,53.284
-0.378,-0.239,0.913,141.479,4.211,51.270
-0.385,-0.179,1.021,114.990,9.705,50.049
-0.406,-0.124,1.060,92.163,19.653,45.532
-0.405,-0.032,1.101,74.463,27.222,42.480
-0.380,0.020,1.119,59.570,33.508,39.734
-0.358,0.018,1.008,38.940,38.025,35.645
-0.334,0.107,0.883,31.616,39.734,30.945
-0.326,0.158,0.862,32.959,37.659,26.245
-0.344,0.024,0.827,32.715,31.006,22.400
-0.395,-0.108,0.789,36.011,24.475,21.057
-0.405,-0.113,0.779,39.307,19.104,20.447
-0.423,-0.084,0.829,33.997,13.916,18.738
-0.434,-0.079,0.895,23.376,9.033,15.076
-0.457,-0.057,0.951,11.414,5.493,11.108
-0.480,-0.044,0.997,4.822,1.953,7.019
-0.489,-0.067,1.029,5.859,-1.221,4.089
-0.485,-0.059,1.024,11.719,-3.784,2.747
-0.475,-0.062,1.053,15.991,-8.240,1.953
-0.470,-0.077,1.115,11.292,-13.062,0.244
-0.450,-0.070,1.146,5.737,-15.015,-2.258
-0.437,-0.034,1.139,-0.610,-15.442,-4.150
-0.414,-0.044,1.018,-4.028,-12.207,-4.578
-0.406,-0.083,1.040,-9.155,-14.648,-4.761
-0.389,-0.090,1.019,-12.329,-19.409,-5.066
-0.370,-0.066,1.017,-15.320,-20.569,-6.226
-0.350,-0.051,1.064,-20.386,-20.569,-8.911
-0.350,-0.080,1.197,-31.372,-20.752,-13.000
-0.377,-0.157,1.189,-52.307,-18.738,-16.602
-0.394,-0.224,1.061,-75.989,-17.456,-16.418
-0.427,-0.300,0.971,-97.351,-16.052,-13.367
-0.432,-0.390,0.892,-123.169,-12.451,-11.230
-0.479,-0.341,0.895,-147.339,-6.714,-9.583
-0.395,-0.266,0.868,-185.608,4.456,-12.451
-0.338,-0.135,0.938,-222.656,9.583,-21.179
-0.263,-0.013,0.856,-233.398,18.982,-30.762
-0.252,0.080,0.803,-239.685,20.325,-34.912
-0.204,0.190,0.774,-230.591,14.648,-35.217
-0.143,0.340,0.673,-204.590,9.338,-34.363
-0.146,0.245,0.561,-179.810,3.296,-35.828
-0.133,0.151,0.527,-164.185,-4.028,-29.236
-0.162,0.100,0.581,-157.715,-8.728,-18.555
-0.248,0.117,0.615,-158.325,-10.315,-10.376
-0.337,0.186,0.686,-172.119,-11.292,-7.812
-0.351,0.265,0.681,-181.274,-9.521,-8.118
-0.380,0.228,0.649,-193.726,-9.094,-9.338
-0.392,0.223,0.601,-203.064,-9.521,-5.798
-0.409,0.272,0.562,-195.557,-9.216,1.099
-0.455,0.380,0.540,-184.998,-8.484,8.789
-0.528,0.422,0.538,-170.349,-10.376,11.047
-0.599,0.477,0.583,-157.776,-11.169,9.521
-0.639,0.568,0.649,-147.034,-9.094,8.301
-0.658,0.652,0.693,-132.751,-6.165,7.996
-0.670,0.729,0.705,-117.554,-3.601,7.812
-0.670,0.862,0.688,-98.694,0.061,6.714
-0.684,1.003,0.639,-76.660,4.822,2.991
-0.691,1.150,0.565,-54.932,7.263,-3.906
-0.698,1.245,0.466,-19.043,8.850,-12.756
-0.656,1.292,0.405,22.766,9.155,-21.362
-0.613,1.238,0.401,57.251,8.301,-29.480
-0.565,1.134,0.401,79.773,7.202,-34.546

-0.256,-0.011,0.815,-165.955,62.500,51.025
-0.309,-0.024,0.785,-178.589,61.096,50.415
-0.349,0.046,0.657,-176.270,63.904,50.110
-0.391,-0.002,0.754,-176.514,62.500,48.950
-0.424,0.035,0.774,-183.044,58.716,48.828
-0.394,0.167,0.767,-181.458,57.312,47.485
-0.314,0.340,0.740,-180.237,53.833,42.847
-0.231,0.480,0.749,-179.260,46.631,33.264
-0.197,0.522,0.807,-177.002,36.438,21.179
-0.219,0.462,0.948,-169.556,24.109,10.376
-0.238,0.430,1.110,-153.198,10.498,1.282
-0.266,0.355,1.249,-133.423,-5.005,-5.005
-0.325,0.201,1.402,-119.995,-20.447,-8.728
-0.379,0.114,1.545,-101.929,-32.349,-9.766
-0.446,0.023,1.616,-82.031,-39.490,-8.301
-0.487,0.002,1.590,-66.345,-43.152,-4.028
-0.488,-0.023,1.484,-42.297,-41.260,0.977
-0.451,-0.015,1.355,-44.067,-42.664,2.747
-0.383,0.169,1.388,-47.729,-46.021,0.671
-0.320,0.342,1.316,-42.664,-35.278,-8.545
-0.194,0.386,1.141,-48.828,-24.719,-21.118
-0.163,0.386,1.062,-61.340,-23.743,-31.799
-0.095,0.364,0.986,-75.989,-25.879,-37.964
-0.027,0.410,0.853,-86.060,-28.320,-40.527
-0.020,0.390,0.734,-97.778,-33.875,-43.091
-0.041,0.421,0.746,-109.558,-40.588,-43.030
-0.099,0.479,0.758,-118.835,-39.185,-43.274
-0.144,0.560,0.758,-118.164,-34.119,-45.349
-0.171,0.595,0.787,-114.197,-33.936,-45.044
-0.189,0.443,0.717,-117.188,-34.546,-39.978
-0.135,0.176,0.554,-127.930,-38.208,-27.588
-0.181,-0.074,0.388,-163.025,-42.358,-9.766
-0.261,-0.117,0.276,-226.440,-45.837,8.484
-0.332,-0.016,0.105,-274.414,-53.833,19.165
-0.377,0.221,-0.068,-275.024,-65.491,22.583
-0.421,0.571,-0.200,-248.291,-84.106,19.775
-0.539,0.887,-0.184,-216.919,-104.004,15.015
-0.638,0.995,-0.089,-185.303,-117.676,11.963
-0.707,1.070,0.114,-164.429,-119.141,13.123
-0.780,1.302,0.413,-133.728,-111.694,17.151
-0.872,1.395,0.724,-100.037,-97.656,17.029
-0.855,1.412,0.879,-62.134,-80.688,16.296
-0.777,1.352,0.910,-27.527,-65.979,15.808
-0.735,1.161,0.832,0.610,-49.194,9.399
-0.630,0.984,0.712,24.841,-30.457,3.052
-0.541,0.929,0.552,42.236,-15.442,-2.136
-0.501,0.918,0.430,62.561,-5.432,-9.827
-0.477,0.866,0.303,76.477,2.014,-17.395
-0.446,0.917,0.224,89.966,7.629,-23.560
-0.441,1.016,0.150,111.145,14.587,-29.419
-0.432,1.176,0.150,138.367,18.921,-34.302
-0.421,1.264,0.156,174.866,23.010,-40.649
-0.427,1.288,0.163,210.266,26.245,-44.128
-0.431,1.226,0.183,244.324,25.513,-45.105
-0.434,1.057,0.225,274.902,24.719,-43.152
-0.432,0.859,0.349,279.785,23.193,-39.551
-0.428,0.722,0.311,296.204,17.700,-35.095
-0.427,0.581,0.272,322.449,11.414,-28.809
-0.448,0.418,0.228,336.304,5.798,-21.545
-0.427,0.258,0.187,327.881,-1.526,-12.817
-0.428,0.132,0.196,317.505,-5.737,-0.916
-0.408,0.014,0.229,292.664,-8.240,10.498
-0.022,-0.172,0.261,279.846,-9.705,25.818
-0.496,-0.272,0.208,271.606,-5.981,53.528
-0.603,-0.333,0.344,248.779,-17.456,58.777
-0.420,-0.305,0.549,245.972,-11.902,58.289
-0.305,-0.265,0.613,228.333,8.972,60.669
-0.327,-0.210,0.748,204.773,18.555,61.462
-0.356,-0.122,0.849,187.378,22.827,59.326
-0.366,-0.084,1.000,165.955,30.334,54.077
-0.360,-0.098,1.054,137.329,35.278,50.415
-0.318,-0.075,1.054,109.680,35.950,51.086
-0.294,-0.088,1.031,88.989,36.743,54.138
-0.207,-0.197,0.905,65.979,39.795,58.533
-0.208,-0.273,0.796,38.574,38.818,66.223
-0.285,-0.184,0.689,12.207,39.001,70.068
-0.275,0.084,0.661,-6.409,40.588,65.552
-0.232,0.105,0.719,-34.729,39.978,54.138
-0.266,0.070,0.801,-62.561,35.278,42.908
-0.289,0.068,0.880,-83.740,29.785,32.288
-0.313,-0.014,0.902,-87.036,22.522,23.926
-0.355,-0.127,0.914,-85.754,15.259,18.616
-0.398,-0.166,0.939,-74.341,7.568,17.029
-0.410,-0.197,0.943,-59.021,0.732,17.578
-0.404,-0.238,1.021,-46.448,-5.371,18.677
-0.419,-0.269,1.172,-38.818,-8.728,19.470
-0.415,-0.222,1.174,-33.875,-6.042,20.264
-0.402,-0.106,1.175,-34.973,-5.127,20.325
-0.376,-0.004,1.086,-38.879,-5.005,18.494
-0.343,0.041,1.002,-40.710,-6.714,15.137
-0.303,0.084,0.927,-38.940,-8.911,10.559
-0.277,0.107,0.876,-38.879,-13.611,5.493
-0.257,0.106,0.828,-37.476,-19.287,1.648
-0.254,0.071,0.829,-37.903,-23.376,-1.953
-0.250,0.069,0.878,-38.391,-25.635,-3.845
-0.242,0.105,0.910,-42.175,-25.940,-4.761
-0.246,0.105,0.857,-58.105,-24.963,-6.653
-0.299,0.052,0.794,-82.031,-25.269,-10.864
-0.376,0.036,0.801,-100.891,-27.283,-13.367
-0.384,0.226,1.060,-112.549,-29.053,-16.968
-0.308,0.388,1.427,-121.155,-29.541,-26.001
-0.258,0.397,1.418,-132.629,-28.931,-36.011
-0.253,0.484,1.365,-129.517,-32.837,-41.138
-0.225,0.438,1.383,-135.986,-36.682,-46.570
-0.203,0.259,1.300,-158.081,-37.048,-49.927
-0.248,0.041,1.167,-191.711,-35.889,-45.959
-0.344,0.091,1.311,-227.661,-39.307,-34.973
-0.394,0.344,1.263,-235.352,-34.363,-33.020
-0.416,0.424,1.209,-230.713,-27.405,-42.908
-0.403,0.474,1.208,-231.384,-25.513,-51.575
-0.384,0.502,1.199,-215.149,-26.001,-57.556
-0.391,0.533,1.133,-191.650,-27.283,-57.861
-0.411,0.416,1.121,-170.410,-29.114,-52.368
-0.378,0.075,1.009,-167.419,-31.250,-43.762
-0.290,-0.331,0.817,-193.115,-34.729,-27.466
-0.275,-0.588,0.556,-231.201,-35.706,-2.197
-0.302,-0.357,0.323,-236.572,-37.048,24.841
-0.341,0.086,0.143,-213.196,-41.077,37.781
-0.378,0.478,0.039,-186.218,-49.683,35.339

-0.095,0.364,0.986,-75.989,-25.879,-37.964
-0.027,0.410,0.853,-86.060,-28.320,-40.527
-0.020,0.390,0.734,-97.778,-33.875,-43.091
-0.041,0.421,0.746,-109.558,-40.588,-43.030
-0.099,0.479,0.758,-118.835,-39.185,-43.274
-0.144,0.560,0.758,-118.164,-34.119,-45.349
-0.171,0.595,0.787,-114.197,-33.936,-45.044
-0.189,0.443,0.717,-117.188,-34.546,-39.978
-0.135,0.176,0.554,-127.930,-38.208,-27.588
-0.181,-0.074,0.388,-163.025,-42.358,-9.766
-0.261,-0.117,0.276,-226.440,-45.837,8.484
-0.332,-0.016,0.105,-274.414,-53.833,19.165
-0.377,0.221,-0.068,-275.024,-65.491,22.583
-0.421,0.571,-0.200,-248.291,-84.106,19.775
-0.539,0.887,-0.184,-216.919,-104.004,15.015
-0.638,0.995,-0.089,-185.303,-117.676,11.963
-0.707,1.070,0.114,-164.429,-119.141,13.123
-0.780,1.302,0.413,-133.728,-111.694,17.151
-0.209,0.320,0.334,-95.276,-12.573,48.523
-0.280,0.458,0.387,-91.064,-16.357,42.603
-0.326,0.544,0.461,-82.458,-16.785,34.973
-0.355,0.596,0.563,-70.129,-15.259,30.762
-0.386,0.576,0.681,-55.481,-13.733,31.128
-0.430,0.603,0.778,-45.227,-13.062,35.156
-0.480,0.654,0.749,-32.166,-11.902,36.072
-0.509,0.685,0.710,-8.606,-10.376,31.494
-0.517,0.647,0.646,14.343,-7.751,20.691
-0.488,0.693,0.629,32.227,-2.686,8.850
-0.487,0.734,0.598,49.988,2.563,-4.150
-0.446,0.756,0.512,69.153,6.714,-12.756
-0.389,0.711,0.406,85.205,5.432,-18.433
-0.337,0.669,0.339,98.572,-2.197,-24.231
-0.309,0.566,0.314,105.652,-11.597,-29.053
-0.261,0.504,0.245,140.015,-27.100,-28.442
-0.194,0.360,0.264,165.039,-42.908,-24.536
-0.138,0.230,0.436,206.848,-54.443,-16.663
-0.087,-0.061,0.432,273.926,-54.199,-4.333
-0.107,-0.332,0.696,314.026,-54.504,9.705
-0.113,-0.856,0.887,316.162,-67.139,14.282
-0.274,-1.364,1.663,326.172,-79.712,30.762
-0.407,-1.260,1.733,349.792,-58.838,53.772
-0.340,-0.966,1.331,323.303,-8.789,54.443
-0.350,-0.872,0.999,264.771,10.925,62.439
-0.248,-1.085,0.617,189.880,10.193,71.960
-0.346,-1.034,0.512,159.302,4.944,81.665
-0.464,-0.821,0.781,161.377,11.536,87.158
-0.576,-0.492,1.171,179.077,26.245,90.820
-0.469,-0.259,1.364,160.583,38.879,84.900
-0.333,-0.048,1.324,132.935,45.471,74.036
-0.280,0.068,1.295,83.313,47.546,61.646
-0.292,-0.010,1.278,27.466,36.438,51.392
-0.304,-0.170,1.312,-14.221,30.212,41.992
-0.305,-0.269,1.275,-42.114,27.405,33.813
-0.295,-0.230,1.246,-57.190,23.743,28.625
-0.270,-0.241,1.121,-55.603,20.996,24.536
-0.237,-0.268,0.976,-50.171,20.874,20.508
-0.213,-0.284,0.903,-42.786,21.790,17.395
-0.215,-0.305,0.914,-34.668,20.020,14.099
-0.229,-0.329,0.955,-26.794,16.724,11.719
-0.244,-0.322,0.966,-17.212,12.085,10.498
-0.255,-0.304,0.953,-9.155,6.287,9.033
-0.265,-0.287,0.929,-5.676,0.549,7.812
-0.289,-0.286,0.920,-10.803,-4.517,6.348
-0.312,-0.233,0.945,-22.766,-9.216,3.235
-0.322,-0.169,0.970,-33.386,-14.648,-1.038
-0.332,-0.134,1.002,-47.791,-17.151,-6.348
-0.335,-0.125,1.050,-62.866,-17.029,-11.536
-0.335,-0.141,1.084,-72.754,-11.780,-15.991
-0.330,-0.181,1.075,-76.904,-3.113,-19.653
-0.363,-0.199,1.163,-95.215,5.005,-21.973
-0.372,-0.246,1.187,-118.652,12.024,-25.085
-0.366,-0.256,1.180,-122.192,22.400,-28.015
-0.371,-0.237,1.246,-134.583,31.799,-32.227
-0.334,-0.217,1.125,-152.954,42.419,-37.842
-0.344,-0.211,1.236,-163.452,47.546,-42.603
